JUAN JAMES,20216963,CS,3.9376013250351223,c6b90a4c-b68f-48d6-8b7e-1f8adb86859c,caeffa6b-0815-4eb8-af90-466e21df5c54,3490d19c-da21-4fc4-80bc-3688db11f4f1,867f21ac-a06d-42d8-bf96-00d4e6ab7a7c,e9af7cb4-3c54-4a95-8290-177fda9eb66f,663fcb2e-71a1-4424-9395-70553e800749,27aca762-17f4-4bf2-8bc1-7a9ad9d81f2a,041167ab-eaf6-46fb-ab13-c00e8a61d34f,45a5cabd-2259-4167-b671-8aec23af2cd4,11dd0ecd-48f9-4b96-a628-cd0034e06c90
HARRY HOWARD,20216964,DS,3.9510184174997867,ff7d2231-ac50-46c7-842d-ad16136f2210,252bf619-f4fc-47ce-88b7-eb42ca2df004,a7d58ec3-da3a-4aa1-bc76-58c4d67a0df1,4852e9d7-0f50-445e-b410-b79bc625dd98,c5a35ccb-b9ad-4b8f-8e61-9c3eacd0aa34,13b51f20-65a8-46fe-9d84-33592a35e170,58917438-9dc8-42a8-bd52-265e91be7c2b,4e1114dd-58d9-4a40-b0a0-a58083bb72f8,96d2dcbc-70a1-48ac-8fd4-4d86e9d274e4,09984375-f8fb-4f0b-a711-e36e79f67482
NORMA CLARK,20216965,DS,3.2814767906975977,13edbc2f-9804-4ad0-9337-c58e02627d70,21c06758-696a-45cc-987d-fd842b477680,80388378-9e04-4cd9-93e1-cef656a0b7bb,87224ef9-b27c-4c0a-a663-05dfc7807cee,40d0b548-3b25-4b8e-b5f2-090ba6e213c2,f2a776b0-df3d-4007-9204-1061bcb52dea,81f95996-63f1-441c-a988-54130197488a,22b8417d-862a-4cb4-8eb1-ddab30d83c3e,5eab6c93-6c89-4fcc-9176-86942709abfc,33cd4362-2a7f-4000-8b4d-d0b36b4afbc1
CRAIG WARD,20216966,DS,3.4471490861347625,c1f2c18f-0b8c-4667-9531-20535650b845,92f26679-3195-4314-b753-67af91151719,96379a5e-679d-4d85-b86d-c1f2e29b8e5a,927e8a59-b558-4d1d-885c-84ef28794742,f4a5df03-ca22-435b-9e61-4e3abf2ab343,2017baad-e2a5-4526-aaa5-c2033cf31ed2,1a6c2656-ef21-4d10-8aa8-781f1747f7ae,2a64d68b-5e95-4b13-b9eb-1aed0f2c16d0,27ac40e5-edb8-424c-bad4-0f0e031a38af,a6506915-e7d4-455d-b8ad-ae1e5b6d8a22
KENNETH PRICE,20216967,CS,2.721169976909792,28e10d19-d388-4265-bde3-4fcdc1dbf0e2,1bec298d-fa8a-425b-beee-1a2472df2dc6,727a96a5-d133-489d-9e71-bd6f49d1e0d9,22b8417d-862a-4cb4-8eb1-ddab30d83c3e,867f21ac-a06d-42d8-bf96-00d4e6ab7a7c,089bfd81-95e6-49b8-84df-01d07360a8d9,9bfce48f-9228-484a-acc2-fb2dffe6e88d,4b9b6af9-ed11-4549-9a33-67a4c8aceb33,d11478b0-d102-44d4-be09-a1ad59d2ea69,23a16557-a624-4d9b-827b-0f4548c9ae87
BILLY PETERSON,20216968,DS,3.525799034679032,e1a333b7-c083-43d3-bc0b-a6f9c1179da9,98c9b1c0-6354-4158-9a0a-a4eaebae71d0,4b6b082b-c137-419b-8285-cee3c9950bac,4b9b6af9-ed11-4549-9a33-67a4c8aceb33,eff37b36-3cd4-430d-b37f-706be3fa0736,b3722de6-3679-4623-aadd-c349a9db14a8,d99f467d-0985-4b77-ba38-408ebb883c48,81efa14d-6b4d-4b93-b1bc-171ae5eb9de2,a7cd1fe3-9107-4e9b-8d88-085214cc4196,2b7c2101-74df-4a89-a292-8a0e8ff6b829
KAREN LEE,20216969,CS,3.338863125806218,a881d43b-3936-4ca6-b1b8-368bd265e768,6fc78dfb-17db-441c-a713-a2fa4ddb2c09,e14dfb01-67a6-4e6c-a232-829d0e431304,40844942-baf5-452b-a4fd-1ec1986b0a8b,e4ea716c-4231-4ab1-b604-9eb1d0a05d84,9a3369a0-66fa-4e13-834e-8645cb8add3a,da67c983-8f6b-4134-a973-f86bd5673f8f,1bf930c6-0ecc-4b36-9e3a-ebb8656ab20b,9503c6db-c2bd-41e1-8d51-ac3d379048cc,b6dcb03d-baec-4624-a141-36d55f915587
THERESA SANDERS,20216970,CS,2.454803706198389,c5fc0799-d9cb-430a-a804-9fc8d14bf9ec,e624a33e-c98d-400a-ae84-d968c30d3619,acba5902-a1a5-41c2-b4be-a556d6965cc8,725b8c56-e2a8-459c-815e-e1ad422f33e2,b6d503ea-2f4a-4693-92bf-8e5fe756337a,6ba6f8c7-49e7-4d88-87a1-1d94ff81655d,1d3e652b-7b09-4c64-a07e-4ed8b7e82e45,225bd053-645a-4086-a2a5-db6d51057d8a,029a88c4-626a-49eb-b87e-dd3faa4bead8,60ad5b78-6f1a-4fd4-88a3-82e3ca39e552
HENRY BUTLER,20216971,CS,3.1276996002114554,b832ad7f-13ce-462f-802a-1708f80afb8e,725b8c56-e2a8-459c-815e-e1ad422f33e2,cf4ef222-7e85-4b35-b0ac-052b458e422e,ce28f97a-f7bd-41de-9607-9f1f6da25d6f,448fadc3-4bcc-4ff9-bfa9-59a24c32f789,a7d58ec3-da3a-4aa1-bc76-58c4d67a0df1,1d3e652b-7b09-4c64-a07e-4ed8b7e82e45,c6b90a4c-b68f-48d6-8b7e-1f8adb86859c,fe961783-2d0f-4425-969a-658e22426799,87c88995-0ed2-426b-a3f8-cc70909b80d0
JESSE CAMPBELL,20216972,CS,3.5153165365104657,1a94f4b2-528d-44d0-95e6-1a0a9ab68bb7,40d0b548-3b25-4b8e-b5f2-090ba6e213c2,4d8c6735-b5d5-47dc-93d1-c422ff886f44,ef280ec5-1e5e-46eb-ba26-ad070a2522b8,3c0e5495-3eb7-45b3-a928-1d114f821904,c00ad463-6808-466d-8c45-130112d816d1,2b921b8d-0ec8-4abc-a458-93776c1a8825,9a3369a0-66fa-4e13-834e-8645cb8add3a,9bfce48f-9228-484a-acc2-fb2dffe6e88d,ce28f97a-f7bd-41de-9607-9f1f6da25d6f
FRANK BAILEY,20216973,CS,3.4400111858487037,725b8c56-e2a8-459c-815e-e1ad422f33e2,f37ac952-9664-433b-adad-7c61db138052,d284e47d-83aa-451f-a9f7-1adf693caceb,dd7560c4-d248-4e67-b241-07a7270df119,d20267cf-0e39-4e2d-b396-d2155942d46d,8ed0c64c-61df-4a1d-b401-8a7ec3859d18,d8403254-a4b6-46cc-95c2-261a4200085d,0379c0ec-afe7-4bab-b71f-05a4ae2df368,a7c0d617-1652-4395-a601-9dc61d475df0,c8d14bee-a8d7-4441-9769-151a5c3b7506
GARY EVANS,20216974,CS,2.319175504675632,7b1c3313-c55e-4ba3-affa-0a373c0e13fb,3609c7cc-e8b7-445c-a5d6-1355b952e662,f37ac952-9664-433b-adad-7c61db138052,40844942-baf5-452b-a4fd-1ec1986b0a8b,562368d4-b9c7-4c2e-a2f0-ebe7dc36af87,c00ad463-6808-466d-8c45-130112d816d1,c6b90a4c-b68f-48d6-8b7e-1f8adb86859c,23105297-44db-44cb-82fa-0232050f7a1d,9798b1bd-774b-4d11-a236-6f092fcf8801,c1f2c18f-0b8c-4667-9531-20535650b845
ANNE GRIFFIN,20216975,CS,2.9197243491604175,7960b0e9-5e2b-47d4-9071-2494d1946b35,2017baad-e2a5-4526-aaa5-c2033cf31ed2,d20267cf-0e39-4e2d-b396-d2155942d46d,5f053a44-bdf6-4340-b0b7-c51b2afb58b6,98e313a5-8b22-47ee-b4d2-a6cad16de501,8bf286cc-0fa0-495a-b4b3-bd32345d9ba6,9798b1bd-774b-4d11-a236-6f092fcf8801,122b0b4a-5d64-4491-ab6c-4a49aaa38bbc,d18d56c1-0181-42fa-a2b8-93e0bcb2009b,5c55afbf-bdd7-40de-93fa-4973dd170be7
ANDREW LOPEZ,20216976,CS,3.4414293239395755,80d2b952-a6cb-4756-aafc-5633baaecc78,5fda5840-d724-4e30-a4cf-cb756d28bfb5,725b8c56-e2a8-459c-815e-e1ad422f33e2,ee1ac835-8c55-41a0-b4c8-0259de35a865,abdd3888-3d15-48a6-b56e-eecd4a4f24df,8d479d3f-2487-4792-bc54-21e9d35f00d5,d657a568-d0d4-49c2-b7d9-2b46274481c4,08d87bfb-e1fa-4ae3-aa54-d1802db06c72,e3079b42-c68a-40d2-aa14-01337b4d5035,40844942-baf5-452b-a4fd-1ec1986b0a8b
LOUIS PATTERSON,20216977,DS,3.9733142785038993,8ba3f912-1ae9-434e-9226-18b46b8ad672,57de4270-4b27-450f-8be3-0d77ee4301dc,2017baad-e2a5-4526-aaa5-c2033cf31ed2,3547ffbb-d195-4581-a4ac-e380d7346b14,54fe4917-b2ad-46d2-9838-eaf456df3c60,02db3ec1-67d3-4536-a79c-818b575d2b3e,7eba61a7-6685-48be-b73c-c5ddb75c71ac,82be3dfa-5b93-4ced-b3ae-1f2563bf2202,de926621-0d04-4fba-9df6-078f54a881c0,1a6c2656-ef21-4d10-8aa8-781f1747f7ae
JUDY SANCHEZ,20216978,CS,2.33123224717676,ce28f97a-f7bd-41de-9607-9f1f6da25d6f,65680436-8cd3-4991-b2db-147e8725c503,d609657b-7da7-44fb-8642-95c409e4175d,2e5a8e5e-1cc8-4415-8f07-e6efac810432,30c665b8-07d7-4480-88af-daabd5a8aeae,6785655b-e8db-4597-b32d-5801c49ec7c3,fdf5c536-7ad0-411f-a159-8fa6760fa318,698b39d0-7dee-4308-8798-c08b0e5834a2,a7c0d617-1652-4395-a601-9dc61d475df0,7bd59a12-f85f-4ddc-8933-17e872921daa
GLORIA SCOTT,20216979,DS,3.01236173457696,1a94f4b2-528d-44d0-95e6-1a0a9ab68bb7,e14dfb01-67a6-4e6c-a232-829d0e431304,73c9f195-113a-4905-ad06-fbb7c8ab8e5c,2fa9277b-dfb4-4628-a432-78b2875f4ba8,99222073-e948-41f8-ba1d-bb01e08cc840,5b2d0322-1586-4627-ab81-71a68e001b39,fe961783-2d0f-4425-969a-658e22426799,d5dc0ec6-3a4a-4a4f-b254-7d8da5b333ad,a93550f2-96a1-4850-a9c2-21875f1f0b84,90d200b8-7b90-4a28-9729-ca6422a84a20
JONATHAN YOUNG,20216980,CS,3.5599765751583936,b8814969-471e-4be1-9811-f7f8a83a2e16,eff37b36-3cd4-430d-b37f-706be3fa0736,8214b321-dbcc-4bec-8d99-acc438983e90,c59e9f58-54c5-490b-87e8-de2b90ae8d9d,83785ed8-a0df-42e3-9d6c-3e83b24ae913,02db512e-6eaf-4c52-bea4-35c673e79e99,2921bd15-16df-40b0-b96d-a693c60b9c55,4d8c6735-b5d5-47dc-93d1-c422ff886f44,f6db8869-d15a-4c38-9ae4-7b564623ee15,b988db69-a6e9-4aaf-8a61-c5311546743e
SANDRA DIAZ,20216981,DS,3.8984550908887394,65680436-8cd3-4991-b2db-147e8725c503,d5dc0ec6-3a4a-4a4f-b254-7d8da5b333ad,ec6cc7c8-66b7-4fa7-8df5-fb7e06ef05d7,87c88995-0ed2-426b-a3f8-cc70909b80d0,97ce76cd-c4ee-41de-a119-660e3498926b,6b4de9fd-b998-4344-b1b8-55e401f7afa7,ee1ac835-8c55-41a0-b4c8-0259de35a865,b6dcb03d-baec-4624-a141-36d55f915587,88fc1bcd-7c4d-445d-b5e7-3f37e74e5638,966df017-dcd9-4b52-9281-3cd3567c942f
REBECCA RUSSELL,20216982,CS,2.6247014776523168,06ff3f49-c778-47f2-b488-95c2496ca8b0,c6b4cc75-7a38-4319-b197-484851428c16,cf4ef222-7e85-4b35-b0ac-052b458e422e,f37ac952-9664-433b-adad-7c61db138052,ef5e3b21-c709-4dff-a625-47d92149527c,08d87bfb-e1fa-4ae3-aa54-d1802db06c72,73151d4e-c246-44d6-90e0-95fed10317b3,6dbab3aa-acf4-4e61-be29-5043087b4dfe,d20267cf-0e39-4e2d-b396-d2155942d46d,0ae8e0fe-378b-4a68-a0b9-40bfa2a9fe0a
KIMBERLY PEREZ,20216983,CS,3.6572667305598987,041167ab-eaf6-46fb-ab13-c00e8a61d34f,1a94f4b2-528d-44d0-95e6-1a0a9ab68bb7,e407d764-e769-4ca5-a288-0f4b4b5a6eba,d5dc0ec6-3a4a-4a4f-b254-7d8da5b333ad,286cc35d-ee65-4b93-92f3-7481653e6491,36090127-4da4-4c52-bb9b-144aad0923c8,9327259a-4d7d-4d32-9147-a8371453d26f,2c039ff3-635e-4462-9123-a0273fc3da58,aa1cb329-f4b6-40c9-ba9c-e36620eff46f,ef5e3b21-c709-4dff-a625-47d92149527c
JAMES MORGAN,20216984,CS,3.684594924234955,ce28f97a-f7bd-41de-9607-9f1f6da25d6f,fe961783-2d0f-4425-969a-658e22426799,abdd3888-3d15-48a6-b56e-eecd4a4f24df,7b64086b-f2c7-48ab-8cb3-36eaf8e935d6,b076b7da-56dd-47ef-ba81-9854f7ff8081,90d200b8-7b90-4a28-9729-ca6422a84a20,aa1cb329-f4b6-40c9-ba9c-e36620eff46f,0caa8257-94e5-47bf-8a9f-927477640621,5f54bab8-5b1f-48e2-a1c8-cbd5c9296ccf,c5a35ccb-b9ad-4b8f-8e61-9c3eacd0aa34
TONY COLEMAN,20216985,CS,3.695776764288016,e6b96bc7-b158-4318-b462-f962accdecf4,f1492c5e-1cb4-47dd-9d63-0499f00ac1bd,7b6817b9-660f-470c-8926-ee7cf1322f7c,a189160b-6451-4eed-9b50-04e1577d5a1c,47e167ec-d7ae-45c3-b626-5ff0644c892d,76986771-b665-42fe-9f7a-7544d5c71696,89b230c9-81fd-48af-a2eb-0095b17debf3,88fc1bcd-7c4d-445d-b5e7-3f37e74e5638,b6dcb03d-baec-4624-a141-36d55f915587,83785ed8-a0df-42e3-9d6c-3e83b24ae913
CHERYL MOORE,20216986,DS,2.9664730627255462,3c9a4231-9824-4813-bb8f-f23ebb527681,73c9f195-113a-4905-ad06-fbb7c8ab8e5c,d6354125-f547-4ecd-9578-4c0eddd41e91,2c54552b-7dbe-4ed3-b387-3f2e69946e05,0282fdb7-08e1-4af2-b0bd-029990aaefd4,e6095337-645b-4f22-8ad8-f56a337a26a6,8d4d96da-e821-4257-b6bd-13b55b6d4e37,d5dc0ec6-3a4a-4a4f-b254-7d8da5b333ad,fe961783-2d0f-4425-969a-658e22426799,c280105a-468c-4e78-b868-ddab2824b113
EUGENE CARTER,20216987,DS,2.280995836717974,4df9ef6c-b37b-457b-9d8d-888f3cf53326,1a6c2656-ef21-4d10-8aa8-781f1747f7ae,dd7560c4-d248-4e67-b241-07a7270df119,b988db69-a6e9-4aaf-8a61-c5311546743e,c6b90a4c-b68f-48d6-8b7e-1f8adb86859c,e3079b42-c68a-40d2-aa14-01337b4d5035,81efa14d-6b4d-4b93-b1bc-171ae5eb9de2,ee1ac835-8c55-41a0-b4c8-0259de35a865,abdd3888-3d15-48a6-b56e-eecd4a4f24df,81f95996-63f1-441c-a988-54130197488a
HEATHER PEREZ,20216988,CS,2.5035934138352354,c5152b32-7044-4cd7-a8ff-7d05e307ef5a,47e167ec-d7ae-45c3-b626-5ff0644c892d,4a502e33-d20b-4182-ad15-d7b7931cbccd,0ae8e0fe-378b-4a68-a0b9-40bfa2a9fe0a,ee1ac835-8c55-41a0-b4c8-0259de35a865,c6b90a4c-b68f-48d6-8b7e-1f8adb86859c,4dfffb58-cc1b-4610-9e28-58cbd993ab14,e407d764-e769-4ca5-a288-0f4b4b5a6eba,2d861a2b-284b-40ed-bdc5-27f55d84432b,2ff0ae2b-15bd-4a31-93fc-f23993864d48
HOWARD EDWARDS,20216989,CS,2.9321741776724646,87224ef9-b27c-4c0a-a663-05dfc7807cee,e6b96bc7-b158-4318-b462-f962accdecf4,06ff3f49-c778-47f2-b488-95c2496ca8b0,3b97a41b-3859-4cb9-a764-8df3ada6eb4d,acba5902-a1a5-41c2-b4be-a556d6965cc8,2bd21f37-ded4-4993-af4e-128d8aebaa84,7b4c1425-0629-49a1-960b-d3ef026ac441,389e5cf5-c6ea-41a4-b533-9f69b3919e12,22b8417d-862a-4cb4-8eb1-ddab30d83c3e,d21fb67d-b1f5-4acf-8c56-5c35c80505ee
IRENE CAMPBELL,20216990,CS,2.1557446424190916,8a10d3f5-3f3d-4174-aa9a-e5152331c5b9,d99f467d-0985-4b77-ba38-408ebb883c48,64ebe5f2-df90-42c5-aa08-e84ac536291d,71d06e24-8868-46bc-8e9b-f8e3cad35708,5bca7d94-b125-41bb-bd01-089679bc6bbc,8ab58113-1eeb-4ecd-989d-dd52c25cca72,4a502e33-d20b-4182-ad15-d7b7931cbccd,b6dcb03d-baec-4624-a141-36d55f915587,98c9b1c0-6354-4158-9a0a-a4eaebae71d0,90d200b8-7b90-4a28-9729-ca6422a84a20
CYNTHIA HUGHES,20216991,DS,3.5004248297551275,1bf930c6-0ecc-4b36-9e3a-ebb8656ab20b,7d9dc7d7-71eb-4755-8938-c9d49ca9f9f1,966df017-dcd9-4b52-9281-3cd3567c942f,0a6b979a-aacd-401e-9567-c2c53750fb15,ce598b7e-5f59-4114-bdb5-9abbcd753222,a7d58ec3-da3a-4aa1-bc76-58c4d67a0df1,267fac7d-e0ff-4b00-8284-acf6c0975db8,6ba6f8c7-49e7-4d88-87a1-1d94ff81655d,927e8a59-b558-4d1d-885c-84ef28794742,db3ab0db-83ae-427c-9f41-31d5bfc52678
ERIC GONZALES,20216992,CS,3.9915969247976006,a7d58ec3-da3a-4aa1-bc76-58c4d67a0df1,38b0ab0b-8b49-446e-a332-93ae946f5fc2,029a88c4-626a-49eb-b87e-dd3faa4bead8,4e28dab0-4f80-4971-9a07-9a9ed123e632,4b459b04-09ff-4276-93c7-6923f4c4c948,bad70a15-cbf4-41cd-baf8-3bb632c0c999,6e7985cf-ee75-4406-bca7-30f4f040f80f,97ce76cd-c4ee-41de-a119-660e3498926b,89e240d2-72f2-4421-8fca-678384b51540,c5a35ccb-b9ad-4b8f-8e61-9c3eacd0aa34
PATRICIA BROWN,20216993,DS,2.371724657105108,30c13a39-f4df-4db1-88d5-33362155653f,ee1ac835-8c55-41a0-b4c8-0259de35a865,47e167ec-d7ae-45c3-b626-5ff0644c892d,b35e2768-89c9-43fb-bb7b-5fb5a079050b,bebeea03-4cf4-4932-bd72-8072ab499581,c51bfdb2-36c3-4473-87e2-edd93a9edd26,4a71838a-3ee1-499f-88d7-45d4e5eb8591,ec6cc7c8-66b7-4fa7-8df5-fb7e06ef05d7,fdf5c536-7ad0-411f-a159-8fa6760fa318,5b2d0322-1586-4627-ab81-71a68e001b39
SHAWN CLARK,20216994,DS,3.492837178587549,a7c0d617-1652-4395-a601-9dc61d475df0,bdcf4497-2cb9-4d44-8317-d26d5a27de6a,c02806a3-1dc5-4674-9cb7-01ff36f38015,7eba61a7-6685-48be-b73c-c5ddb75c71ac,08245ffc-aeaf-4c40-a17e-9dbfc51b9474,db3ab0db-83ae-427c-9f41-31d5bfc52678,01706ae9-0fd5-4205-9b99-a285df2ff4b1,08d87bfb-e1fa-4ae3-aa54-d1802db06c72,0379c0ec-afe7-4bab-b71f-05a4ae2df368,8bf286cc-0fa0-495a-b4b3-bd32345d9ba6
EARL HALL,20216995,DS,2.3450583389863002,8ed0c64c-61df-4a1d-b401-8a7ec3859d18,d7c89ed2-4717-4b62-ba35-cdfb06cc3b03,96c144e7-a99f-47da-be00-59c54db04355,4dbb9b0d-6a4e-472c-9049-541300468ae1,40d0b548-3b25-4b8e-b5f2-090ba6e213c2,c1f2c18f-0b8c-4667-9531-20535650b845,b5734f7a-e0a5-4f65-9705-d5a7b048d0bf,db3ab0db-83ae-427c-9f41-31d5bfc52678,5b2d0322-1586-4627-ab81-71a68e001b39,96379a5e-679d-4d85-b86d-c1f2e29b8e5a
JEFFREY SIMMONS,20216996,CS,3.787488670583735,88ea725a-3be4-47ba-8c03-088a57d4d7e0,ee1192fd-b908-44fd-a97b-9ffa037d4a3e,8d1d598d-51bd-4c75-b495-e8176d40ad12,5c45a061-8d83-4864-87d4-2877cd92d79b,d21fb67d-b1f5-4acf-8c56-5c35c80505ee,9e202580-f93f-4c64-ae4a-04015f6ee71a,404a1d07-03a1-4674-933d-cb61d22024d1,98c9b1c0-6354-4158-9a0a-a4eaebae71d0,389e5cf5-c6ea-41a4-b533-9f69b3919e12,4b459b04-09ff-4276-93c7-6923f4c4c948
KELLY MOORE,20216997,DS,2.572760751524994,2017baad-e2a5-4526-aaa5-c2033cf31ed2,bebeea03-4cf4-4932-bd72-8072ab499581,966df017-dcd9-4b52-9281-3cd3567c942f,fbd680e4-f1e4-4762-bff4-a8f607e93428,7935929a-a3f3-4228-9a1c-7760d1f882aa,87c88995-0ed2-426b-a3f8-cc70909b80d0,1bf930c6-0ecc-4b36-9e3a-ebb8656ab20b,97acf799-3bc1-4e0c-b414-6f4db9d7ea07,3ee5eb1f-2978-4816-a813-30f62143f8e8,fdf5c536-7ad0-411f-a159-8fa6760fa318
